,recipe_id,recipe_name,ingredients,cooking_directions,prep_time,cook_time,total_time,Difficulty,image_url
107,258032,Karaage (Japanese Fried Chicken) with Honey Mayoster Sauce,low-sodium soy sauce^honey^minced garlic^minced fresh ginger^skinless boneless chicken thighs^egg^panko bread crumbs^vegetable oil for frying^Sauce:^Japanese mayonnaise^honey^Dijon mustard^mirin (Japanese sweet wine)^low-sodium soy sauce,"[""'directions': u'Prep"", '15 m', 'Cook', '5 m', 'Ready In', '8 h 20 m', 'Mix 1 1/2 tablespoon soy sauce, 1 tablespoon honey, garlic, and ginger together in a bowl. Add chicken; turn to coat. Marinate in the refrigerator, 8 hours to overnight.', 'Whisk egg in a bowl until smooth.', 'Pour panko bread crumbs into a shallow bowl. Dip chicken pieces in whisked egg and roll in panko until coated.', 'Heat oil in a deep-fryer or large saucepan to 350 degrees F (175 degrees C). Cook chicken in batches in the hot oil until golden brown, about 5 minutes. Transfer to paper towels to drain excess oil.', ""Mix Japanese mayonnaise, 2 tablespoons honey, Dijon mustard, mirin, and 1 tablespoon soy sauce together to make sauce. Pour sauce over chicken.'""]",15.0,5.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4564741.jpg
108,16273,Coney Sauce,ground beef^water^chopped onion^garlic^tomato sauce^chili powder^monosodium glutamate (MSG)^salt,"[""'directions': u'Prep"", '10 m', 'Cook', '10 m', 'Ready In', '20 m', ""In a medium skillet over medium high heat, saute the ground beef for 10 to 15 minutes, or until well browned. Break up with a fork until fine. Add the water, onion, garlic, tomato sauce, chili powder, monosodium glutamate and salt. Allow to simmer for 10 minutes, or until heated thoroughly.'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4313539.jpg
109,203013,Crazy Chicken Marinade Grilled Chicken,limes juiced^olive oil^chili powder^dried sage^dried oregano^ground cumin^skinless boneless chicken breast halves,"[""'directions': u'Prep"", '5 m', 'Cook', '20 m', 'Ready In', '1 h 55 m', 'Whisk the lime juice, olive oil, chili powder, sage, oregano, and cumin together in a small bowl. Arrange the chicken breasts in a shallow glass container; pour the lime juice marinade over the chicken. Cover the container with plastic wrap; refrigerate 1 1/2 hours, turning the chicken every 30 minutes.', 'Preheat an outdoor grill for medium heat and lightly oil the grate. Remove the chicken to a platter and allow to come to room temperature. Pour the marinade into a small saucepan and bring to a boil over high heat. Reduce heat to medium-low and simmer for 10 minutes.', ""Basting with the marinade, grill the chicken breasts until no longer pink in the center and the juices run clear, 8 to 10 minutes per side. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).'""]",5.0,20.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/3347190.jpg
110,106617,Sloppy Jo-Chos,ground beef^sloppy joe sauce^nacho cheese dip^corn tortilla chips,"[""'directions': u'Prep"", '10 m', 'Cook', '10 m', 'Ready In', '20 m', 'Place the ground beef into a skillet over medium heat. Cook, stirring to crumble, until no longer pink. Drain off fat and stir sloppy joe sauce into the beef. Warm the nacho cheese dip in the microwave until liquid.', ""Pile the tortilla chips onto a serving platter. Spoon the ground beef over them and pour the cheese sauce over the top. Serve immediately.'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1526363.jpg
111,261087,Popcorn Chicken,flour^garlic powder^salt^ground black pepper^eggs^lemon juice^oil for frying^skinless boneless chicken breasts,"[""'directions': u'Prep"", '20 m', 'Cook', '8 m', 'Ready In', '28 m', 'Mix flour, garlic powder, salt, and black pepper together in a bowl. Beat eggs and lemon juice together in a separate bowl.', 'Heat 1 1/2 to 2 inches of oil in a large pot over medium heat.', 'Dip the chicken pieces into the flour mixture, then the egg mixture, and again into the flour mixture.', ""Test the oil to make sure it is hot enough: a small amount of flour dropped in should sizzle. Place 10 pieces of chicken into the hot oil; cook until golden brown, about 8 minutes. Remove from the oil and drain on a paper towel lined plate and season with salt. Repeat with remaining chicken.'""]",20.0,8.0,28.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1128452.jpg
112,53095,Ground Pork Omelet,vegetable oil^eggs^fish sauce^pepper^ground pork,"[""'directions': u'Prep"", '5 m', 'Cook', '5 m', 'Ready In', '10 m', ""Heat oil in a wok or skillet over medium heat. In a medium bowl, whisk together eggs, fish sauce, pepper and ground pork. When oil is hot, pour in egg mixture. Fry until fully cooked, and golden on both sides.'""]",5.0,5.0,10.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/3531023.jpg
113,31845,BLT Wraps,thick sliced bacon^flour tortillas^shredded Cheddar cheese^head iceberg lettuce shredded^tomato,"[""'directions': u'Prep"", '15 m', 'Cook', '10 m', 'Ready In', '25 m', 'Place bacon in a large, deep skillet. Cook over medium-high heat until evenly brown. Drain, and set aside.', ""Place 1 tortilla on a microwave-safe plate. Sprinkle tortilla with 1/4 cup cheese. Cook in microwave 1 to 2 minutes, or until cheese is melted. Immediately top with 1/4 of the bacon, lettuce, and tomato. Fold sides of tortilla over, then roll up. Repeat with remaining ingredients. Cut each wrap in half before serving.'""]",15.0,10.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/119012.jpg
114,143082,"Sweet, Sticky and Spicy Chicken",brown sugar^honey^soy sauce^chopped fresh ginger root^chopped garlic^hot sauce^salt and pepper to taste^skinless boneless chicken breast halves^vegetable oil,"[""'directions': u'Prep"", '10 m', 'Cook', '12 m', 'Ready In', '22 m', 'Mix together brown sugar, honey, soy sauce, ginger, garlic and hot sauce in a small bowl.', 'Lightly salt and pepper the chicken strips.', ""Heat oil in a large skillet over medium heat. Add chicken strips and brown on both sides, about 1 minute per side. Pour the sauce over the chicken. Simmer uncovered until the sauce thickens, 8 to 10 minutes.'""]",10.0,12.0,22.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/2782138.jpg
115,41431,Marinated Venison,venison (deer meat)^fluid ounce) bottle Worcestershire sauce^fluid ounce) can^all-purpose flour^onion salt^garlic powder^vegetable oil for frying,"[""'directions': u'Prep"", '10 m', 'Cook', '15 m', 'Ready In', '1 h 25 m', 'Pound venison flat, and cut into 1 inch strips; place in a large bowl. Pour in Worcestershire sauce and beer. Cover, and refrigerate for 1 hour or more.', ""In a shallow bowl, combine flour, onion salt and garlic powder. Drag soaked meat through the flour mixture. Heat oil in a large heavy skillet, and fry meat until golden brown.'""]",10.0,15.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/3776399.jpg
116,8983,Uncle Bill's Chicken Strips,skinless boneless chicken breast halves^eggs^buttermilk^dried bread crumbs^grated Parmesan cheese^garlic powder^salt^ground black pepper^dried dill weed^butter,"[""'directions': u'Prep"", '10 m', 'Cook', '15 m', 'Ready In', '25 m', 'Preheat oven to 400 degrees F (200 degrees C).', 'Remove all fat from chicken breasts and cut into 1 inch by 4 inch strips. In a bowl, whisk together the eggs and buttermilk. In a plastic resealable bag mix together the bread crumbs, grated cheese, garlic powder, salt, pepper and dill weed.', ""Dip each chicken strips into buttermilk mixture, then into bread crumb mixture (about 4 strips at a time), and toss to coat well. Place strips in a single layer in a 9x13 inch baking dish and drizzle with melted butter/margarine. Bake in the preheated oven for 15 minutes or until golden brown, turning once after about 8 minutes of baking time.'""]",10.0,15.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1950060.jpg
117,201117,Turkey Avocado Panini,ripe avocado^mayonnaise^ciabatta rolls^olive oil^provolone cheese^fresh spinach leaves divided^thinly sliced mesquite smoked turkey breast^roasted red peppers,"[""'directions': u'Prep"", '17 m', 'Cook', '8 m', 'Ready In', '25 m', 'Mash the avocado and the mayonnaise together in a bowl until thoroughly mixed.', 'Preheat a panini sandwich press.', 'To make the sandwiches, split the ciabatta rolls in half the flat way, and brush the bottom of each roll with olive oil. Place the bottoms of the rolls onto the panini press, olive oil side down. Place a provolone cheese slice, half the spinach leaves, half the sliced turkey breast, and a sliced roasted red pepper on each sandwich. Spread half of the avocado mixture on the cut surface of each top, and place the top of the roll on the sandwich. Brush the top of the roll with olive oil.', ""Close the panini press and cook until the bun is toasted and crisp, with golden brown grill marks, and the cheese has melted, about 5 to 8 minutes.'""]",17.0,8.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/183421.jpg
118,256209,Cauliflower Totchos,ground beef^ORTEGA® Salsa (any style)^Green Giant™ Cauliflower Veggie Tots^shredded Mexican blend cheese^shredded lettuce^chopped tomato,"[""'directions': u'Prep"", '12 m', 'Cook', '15 m', 'Ready In', '27 m', 'Preheat oven to 425 degrees F. Brown ground beef in large skillet and drain. Stir in salsa and cook 3 minutes or until heated through.', 'Cook Green Giant\\xae Veggie Tots\\u2122 according to package directions.', 'Arrange cooked veggie tots in 2-quart baking dish. Top with beef mixture then sprinkle with cheese. Bake 8 minutes or until cheese is melted.', ""Top with lettuce, tomato and your favorite nacho toppings.'""]",12.0,15.0,27.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1948325.jpg
119,71539,Teriyaki Onion Burgers,ground beef^teriyaki marinade sauce^French-fried onions^Cheddar cheese^hamburger buns,"[""'directions': u'Prep"", '10 m', 'Cook', '10 m', 'Ready In', '20 m', 'Preheat a grill for high heat.', 'In a medium bowl, mix together the ground beef, teriyaki marinade and French-fried onions. Form the mixture into 4 patties.', ""Lightly oil the grilling surface, and place patties on the preheated grill. Grill for 4 to 5 minutes per side, or until well done. Top with cheese, and serve on hamburger buns.'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/962656.jpg
120,244936,Grilled Sirloin Salad with Sesame-Ginger Dressing,reduced-sodium soy sauce^balsamic vinegar^brown sugar^toasted sesame oil^garlic^chopped fresh ginger^black peppercorns crushed^sirloin steak trimmed^salt^scallions white part only^red bell pepper^curly endive (frisee)^chopped radicchio,"[""'directions': u'Prep"", '20 m', 'Cook', '8 m', 'Ready In', '28 m', 'Preheat an outdoor grill for high heat and lightly oil the grate.', 'Blend soy sauce, vinegar, brown sugar, sesame oil, garlic, and ginger together in a blender or food processor until dressing is smooth.', 'Press peppercorns into both sides of steak and season with salt.', 'Place steak, scallions, and red bell pepper on the preheated grill and cook for 4 minutes. Flip and cook until vegetables are charred and steak is cooked to desired doneness, about 4 minutes more. Let steak rest on a work surface for 5 minutes before thinly slicing along the grain. Cut scallions into 1-inch pieces and bell pepper lengthwise into strips.', ""Toss curly endive and radicchio with the dressing in a bowl; transfer to a platter and top with steak and vegetables.'""]",20.0,8.0,28.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1230676.jpg
121,25467,Ham and Pineapple Kabobs,brown sugar^distilled white vinegar^vegetable oil^prepared mustard^cooked ham cut into 1 inch cubes^pineapple chunks^skewers,"[""'directions': u'Prep"", '15 m', 'Cook', '8 m', 'Ready In', '23 m', 'Preheat grill for high heat.', 'In a medium bowl, mix together brown sugar, vinegar, vegetable oil, and mustard. Thread ham and pineapple chunks alternately onto skewers.', ""Lightly oil grill grate. Place skewers on the prepared grill, and brush liberally with the brown sugar mixture. Cook for 6 to 8 minutes, turning frequently and basting often. Serve when heated through and richly glazed.'""]",15.0,8.0,23.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/228216.jpg
122,233034,Weeknight Skillet Fajitas,vegetable oil^boneless skinless chicken breasts^bag Birds Eye® Recipe Ready Tri-Color Pepper & Onion Blend^ground cumin^salt^flour tortillas warmed,"[""'directions': u'Prep"", '10 m', 'Cook', '10 m', 'Ready In', '20 m', 'Heat oil in large nonstick skillet over medium-high heat and cook chicken, stirring occasionally, 5 minutes.', 'Stir in Recipe Ready Tri-Color Peppers & Onions Blend, cumin and salt. Continue cooking, stirring occasionally, 5 minutes or until chicken is thoroughly cooked.*', ""Serve in flour tortillas. Garnish, if desired, with lime wedges.'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4057900.jpg
123,257938,Spicy Thai Basil Chicken (Pad Krapow Gai),chicken broth^oyster sauce^soy sauce^fish sauce^white sugar^brown sugar^vegetable oil^skinless boneless chicken thighs^sliced shallots^garlic^minced Thai chilies Serrano^very thinly sliced fresh basil leaves^hot cooked rice,"[""'directions': u'Prep"", '15 m', 'Cook', '10 m', 'Ready In', '25 m', 'Whisk chicken broth, oyster sauce, soy sauce, fish sauce, white sugar, and brown sugar together in a bowl until well blended.', 'Heat large skillet over high heat. Drizzle in oil. Add chicken and stir fry until it loses its raw color, 2 to 3 minutes. Stir in shallots, garlic, and sliced chilies. Continue cooking on high heat until some of the juices start to caramelize in the bottom of the pan, about 2 or 3 more minutes. Add about a tablespoon of the sauce mixture to the skillet; cook and stir until sauce begins to caramelize, about 1 minute.', 'Pour in the rest of the sauce. Cook and stir until sauce has deglazed the bottom of the pan. Continue to cook until sauce glazes onto the meat, 1 or 2 more minutes. Remove from heat.', ""Stir in basil. Cook and stir until basil is wilted, about 20 seconds. Serve with rice.'""]",15.0,10.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/872266.jpg
124,48919,Kim's Zippy Sauce,butter^dried rosemary crushed^dried thyme crushed^garlic powder^dried parsley^salt^Dijon mustard^coarsely ground black pepper^Worcestershire sauce^ground cumin^cayenne pepper^beef drippings,"[""'directions': u'Prep"", '10 m', 'Cook', '1 m', 'Ready In', '11 m', ""Melt butter in a small saucepan over medium heat. Stir in the rosemary, thyme, garlic powder, parsley flakes and salt. Mix in the mustard, black pepper, Worcestershire sauce, cumin, and cayenne pepper. Warm gently for about a minute. Mix equal parts of the sauce with beef steak drippings to complete the sauce just before serving.'""]",10.0,1.0,11.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/2187264.jpg
